Label,Text
Not_offensive,പെണ്പിള്ളേരുടെ കോളജ് ഡേ ഡാൻസ് | ഒപ്പം മഞ്ജു വാര്യരും
Not_offensive,Guys ente channel onnu subscribe cheyyaamo 
Not_offensive,സൈക്കോ ഷമ്മിയുടെ കൂടെ നടന്ന് കെട്ടിയോളും സൈക്കോ ആയോന്നൊരു സംശയം.ആ നോട്ടം കണ്ടോ...... വേണ്ട മോളെ
Not_offensive,നമ്മുടെ സ്വന്തം lady superstar ... മഞ്ജു ചേച്ചി  അടി മക്കളെ ഒരു ലൈക്  അതാ ഇവിടെ ... അങ്ങ് പൊട്ടിച്ചേക്കു
Not_offensive,നന്മ മരം ഇനിയില്ല .. ഫിറോസ് കുന്നംപറമ്പിൽ ചാരിറ്റി പ്രവർത്തനം അവസാനിപ്പിച്ചു . Firos kunnumparambil
Not_offensive,1:14 Fahad fasil aano auto erangiyath
not-malayalam,Manju telugu fans hit like here
Not_offensive,Wow.... Oru pidi mikacha actressesine orumich kaanaan kayinju... Sneham
Not_offensive,ഇവളുടെ കയ്യിൽ ഒക്കെ ആരാ സിനിമ കൊടുക്കുന്നത് അ ഹൗ ഓൾഡ് ആർ യു അല്ലാതെ ഏത് സിനിമയ വിജയിച്ചത്
Not_offensive,മഞ്ജു ചേച്ചിയെ ഇഷ്ടമുള്ള  ലാലേട്ടൻ ഫാൻസ്‌ വായോ
Not_offensive,Trailer കാണാൻ വന്ന  ലാലേട്ടൻ ഫാൻസ്‌ ഒന്ന് ലൈക്ക് അടിച്ചേ
Not_offensive,മനുഷ്യന്റെ പല്ലുള്ള മീനിനെ കണ്ടവരുണ്ടോ ഇല്ലെങ്കിൽ ഈ വീഡിയോ കാണൂ
Not_offensive,Ente ponno roshan cgettante kalippu lokk ufff ejjathi.....
Not_offensive,തെയ്യങ്ങൾ 
Not_offensive,കോട്ടയത്തെ പടവലങ്ങ കൃഷി ചെയ്യുന്ന സ്ഥലം കണ്ട് പുളകിതരായവർക്കുള്ള കമന്റ്
Not_offensive,കണ്ണെഴുതി പൊട്ടും തൊട്ട് സിനിമയിലെ മഞ്ജു വാരിയരെ ഓർമ്മ വന്നു...
Not_offensive,Shooting Kottayathayirunnu
Not_offensive,മഞ്ജു ചേച്ചിയുടെ ശക്തമായ കഥാപാത്രം വീണ്ടും അവതരിക്കുന്നു
Not_offensive,ലെ ചങ്ക് ഇത് എന്നെ ഉദ്ദേശിച്ചാണ്  എന്നെ മാത്രം ഉദ്ദേശിച്ചാണ്
Not_offensive,നന്നായി. Cliche യിൽ നിന്ന് മോചനം ആകട്ടെ. പ്രതീക്ഷ ഉണ്ട്.
Not_offensive,കോഴി എന്ന് കേൾക്കുമ്പോൾ അപ്പൊ ഓർമ്മവരുന്നു   എന്റെ ചങ്ക്  ( ചെങ്കൽ ശരത്ത് ) നെ
Offensive_Targeted_Insult_Individual,അതേ അതേ
not-malayalam,Powerful. Actor  Manju  variyar.  Super
Not_offensive,Njngalde swantham kottyam... pani theeratha akasappatha..thunikkadayaile thirak...gandhi square...market..pinne college padichapo kayarikond irunna  jacquelin bus..manju chechy ishtam..
Not_offensive,ട്രയ്ലർ നന്നായി. ഇതിലെ   ബിജിഎം 2 തമിഴ് മൂവി കോപ്പി ആണ്.  ഒന്ന് തനിഒരുവൻ പിന്നെ രാക്ഷസൻ .  തമിഴ് ഫിലിം കണ്ടവർക്ക് പെട്ടന്ന് സ്ട്രൈക്ക് ചെയ്യും.    ട്രെയ്ലറിൽ തന്നെ അറിയാം അഭിനയം പൊളിച്ചു..  ഫിലിംനായി കാത്തിരിക്കുന്നു.
Not_offensive,Trailer kalakkile. Katta waiting   love u  manju chechi ..
Not_offensive,Highly promising trailer.  പഴയ മഞ്ജു ചേച്ചിയെ തിരിച്ചു കിട്ടിയത് പോലെ
Not_offensive,Eee filim pakuthiyum njangade avida shooting market polii poliii Kottayam daaaa
Not_offensive,മഞ്ജു ചേച്ചിയുടെ film ഇറങ്ങാൻ വേണ്ടി കാത്തിരിക്കുന്ന ശരാശരി മലയാളി 
Not_offensive,2nd on trending  Sarvam manju mayam
Not_offensive,big bib writer in prathi poovan kozhi
Not_offensive,ഈ മഞ്ജു ചേച്ചിയെ ആണ് ഞങ്ങൾക്ക് വേണ്ടത്
Not_offensive,Unni R.. Aa oru peril aanu pratheeksha full..
Not_offensive,മഞ്ജുചേച്ചിയുടെ പുതിയ സിനിമാവിശേഷങ്ങളും ചിത്രങ്ങളും ലഭിക്കുവാൻ താഴെ കൊടുത്തിരിക്കുന്ന പേജ് ലിങ്കിൽ കയറി ലൈക്‌ ചെയ്യുക.
Not_offensive,മഞ്ജുവിന്റെ കഴുത്തിൽ കിടക്കുന്ന tagൽ എഴുതിയത് വായിക്കാൻ ശ്രമിച്ച എത്ര പേരുണ്ട്
Not_offensive,Dileep ettan fans only ...athu like aanelum dislike aanelum
Not_offensive,കോഴി എന്ന് കേട്ടപ്പോൾ നടൻ ദിലീപണ്ണൻ ആണെന്ന് തെറ്റിദ്ധരിച്ചു 
Not_offensive,Evdeyo vechu nastamayi poya manjuchechiaa tirchukittiya santosham Waitn 4 ur powerpck Perfrmnc
Not_offensive,ഈ  സിനിമ  സൂപ്പർ  ആയിരിക്കും മഞ്ജു ചേച്ചി  നിങ്ങൾ  ഒരു  സംഭവം  ആണ്  കെട്ടോ  ചേച്ചി  പൊളിച്ചു  അടുക്കി  ഈ സിനിമ  തീയറ്ററിൽ വരാൻ കാത്തിരിക്കുന്നു
Not_offensive,ചേച്ചി തകർക്കും  മോഹൻലാൽ ഫാൻസിന്റെ വക അടിപൊളി ആശംസകൾ
Offensive_Targeted_Insult_Individual,ഇഷ്ട്ടം  ഇല്ലാത്ത  ഒരു   ആക്ടർ  ഉണ്ടെകിൽ  അതു  മഞ്ജു  വാരിയർ  ആണ്  എന്തോര്  വെറുപ്പിക്കൽ   ആണ്
Not_offensive,അമ്മയുടെ സ്നേഹത്തിന് പകരം നൽകാൻ ഒരു അമ്മക്ക് മാത്രമേ കഴിയൂ
Not_offensive,Ee chechiye kaanan entha cuteness..... Kandu padikkanam bhaakki ullavar..... Lime light il varunnavar figure maintain cheythaal avarkkum nalla scope Ulla character ennum kittum
Not_offensive,ആരാണ് ആ പൂവൻ കോഴി...... കോടതി  വിധി  കാത്തിരിക്കുന്നു...
Not_offensive,കമന്റ്‌ വായിച്ചോണ്ട് വീഡിയോ കാണാൻ പറ്റില്ല.... കാരണം എല്ലാ ഷോട്സും അത്രക്ക് തീവ്രമാണ്
Not_offensive,ഇത്  തമിഴിൽ എടുത്താൽ  ആരെ cast ചെയ്യും.  Nayntara
Not_offensive,കൗതുകവും ജിഞ്ജാസ നിറഞ്ഞതുമായ ചുരുളഴിയാത്ത രഹസ്യങ്ങളെ പറ്റി അറിയുവാനും അറിവ് വർധിപ്പിക്കാനും താല്പര്യം ഉള്ളവർ എന്റെ വീഡിയോസ് കണ്ടു നോക്കു.
Not_offensive,1:29 നിർത്തടാ എന്ന് പറയുബോൾ ഉള്ള power  manju chechi ഇഷ്ടം
Not_offensive,Part -2 : prathi padichi kozhi
Not_offensive,ഒരു നെഞ്ചിടിപ് ട്രൈലെർ  Ohh മഞ്ജു ചേച്ചി
Not_offensive,Next movie ready for jyo akka
Not_offensive,Ee cinimayude shootinginanu njan manju varriereyum anusreeyeyum neritt kanunnath at Kottayam...
Not_offensive,വെറുപ്പിക്കാത്ത പഴയ മഞ്ജു ചേച്ചിയുടെ നിഴലുകൾ
Not_offensive,പെണ്ണെന്നു പറഞ്ഞാൽ ശാപം എങ്കിൽ അങ്ങനത്തെ മനസ്സ് ഉള്ളവരുടെ അമ്മമാർ പുരുഷന്മാർ ആണോ
not-malayalam,Asuran fans hit like nu yaarum podalaya..?
Not_offensive,Manju chechina orupad istam Lady superstar is back . Trailer super aayi. Ee film oru van vijayam aavatte Manju chechi
Not_offensive,Manju chechi undel hero vendaa. Chechi vere level aaanu
Not_offensive,Ente channel ellavarum onnu subscribe cheyyummo plz....
Not_offensive,Manju varrier double role aanenu thonunnu
Not_offensive,Trailer kandittu Ivide ninnum pokan pattunnilla.  Veendum veendum vannu kanunnu.   Oru karyam urapp Manju chechiyude thirichuvaravile ettavum mikacha kadhapathram ath Madhuri thanne aayirikkum.   Asuranukkum mele..  Phars/Worldwide Filmsnodu orapeksha.  December 20 nu thanne UAE yilum release cheyyanam.  Athravare wait cheyyanulla kshama ippol thanne illa..  PPK teaminu ellavidha aasamsalalum....
not-malayalam,I’m from Indonesia. I like Malayalam movies. I like Kumbanangi nights very much. Soubin pwoli alle
not-malayalam,I am Tamil nadu Manju mam big fan of u
Not_offensive,Kottayam roundabout kando? Kottayamkaaru like adi
Not_offensive,0:20 രാജീവ് രവി അല്ലേ അത്‌ ...!!
Not_offensive,ഇൗ പടം പൊളിയും എന്നത് ഉറപ്പ് ആയി
Not_offensive,Manju warrier
Not_offensive,Oru shot Kottayam vazhi poyath njan maathrame kandollo? @ 0:44
Offensive_Targeted_Insult_Individual,Delipettan Manasvekkathe ninte oru padam polum vijayikkilla
Not_offensive,റിലീസ് date എന്നാണ് ???  I cant wait ...
Not_offensive,Manjuvinte super dialogue answeshichu nadannavarku venduvolam ivide undu...
not-malayalam,Asuran Fans like here Manju Warrier pakka acting
Not_offensive,Pradhi poovankozhi..oru novel Und...Aaa story aano idh????
Offensive_Targeted_Insult_Individual,ഊള ഫിലിം ആയിരിക്കും. ഇവളുടെയൊക്കെ പടം എല്ലാം അടപടലം പൊട്ടുകയാ. അതെങ്ങനെയാ ആ കോവാലന്റെ കൂടെയായിരുന്നല്ലോ ആദ്യം. ആ സ്വഭാവം അവൾക്കും ഉണ്ട്. കോവാലനും കണക്കാ മഞ്ജുവും കണക്കാ. വെറും കൂറ ഫാമിലി
Not_offensive,ആഹാ.... അടിപൊളി ആണല്ലോ. വ്യത്യസ്തമായൊരു സിനിമ അനുഭവം ആയിരിക്കുമെന്ന് തോന്നുന്നു
Not_offensive,Manju checgi murder cheytit kozheede mandel veykanathano
Not_offensive,നിങ്ങളുടെ വീട്ടിൽ ചെറിയ ഡിഷ് ആന്റിന ഉണ്ടെങ്കിൽ നേടൂ 150 ചാനലുകൾ സൗജന്യം ആയി ഒരു രൂപ മാസ വാടക ഇല്ലാതെ.കൂടുതൽ വിവരങ്ങൾക്ക് ഇൗ ചാനൽ subscribe ചെയ്തോളൂ. #KERALADTHINFO
Not_offensive,Title kandit comedy padam aan ennu  vicharichavar like cheyyu
Not_offensive,0.44  .. angane athine kondu oru upayogam undaayi .. kottayamkarke manasilavoo..
Not_offensive,Namude kottayam shoot cheytha film kanan ethra ktym kare katta waiting unde??
not-malayalam,Malayalam leady super star......athuku ungalluku thaguthiyea illea
Not_offensive,Kajal Aggarwal Fans Subscribe Channel Dayli uploaded kajal All Videos
not-malayalam,Movie Tamil la irundha nalla irukum
Not_offensive,bgm  kettit kgf pole undallo
